Predicted_price,brand_name,item_condition,item_description,item_name,main_category,pic,shipping_fee,sold_badge,sub1_category,sub2_category,url,ex_item_name_mecab_ipadic_neologd,ex_item_description_mecab_ipadic_neologd,actual_price
1321.0,,新品、未使用,新品！送料無料！即購入OK！  通常2090円→期間限定1990円  これからの季節にピッタリな長袖トップスとワンピースのお得なセットです(*^^*) ヘビロテ間違いなし♪  胸元のリボンと両サイドのパールが女の子らしく可愛いワンピース♡ ボーダートップスは袖のフリルとリボンがワンポイントで着回し抜群♡ どちらも伸縮性がありとても肌触りの良い素材感♡  各色、各サイズ１着限定ですので売り切れの際はご了承ください(>.<)  【サイズ】 90cm トップス(着丈約36cm 身幅約24cm 袖丈約29cm) ワンピース(総丈約46.5cm 身幅約28cm)  100cm(ピンク売り切れ) トップス(着丈約38cm 身幅約27cm 袖丈約31.5cm) ワンピース(総丈約49.5cm 身幅約30cm)  ※海外サイズは日本サイズと異なる場合が多いですので必ずお手持ちの物と比べてからご購入をお願いします  【カラー】 くすみピンク、イエロー  【素材】 綿65% ポリエステル35%  ※写真の小物等は飾りです  ご不明な点やご質問が御座いましたらお気軽にコメントください(*^^*)   ☆おまとめ買い値引き実施してます☆ ２着→合計より100円引 ３着→合計より250円引 ４着以上→合計より450円引  他にもベビー服、キッズ服、ベビーヘアバンド、ベビー雑貨等たくさん出品していますので是非合わせてご覧下さい(*^^*)  ●ご購入時の注意点● ・海外製品のため、日本製に比べ縫製の甘いところがある場合があります。 ・サイズは若干の誤差が生じる場合があります。 ・ご覧の環境(モニター設定等)により、色みが画像とは若干異なる場合があります。 ・商品は全て新品未使用ですが、検品のため一度開封してから新しい袋で梱包しています。 ・購入後の返品はお断りしています。 ・申し訳ございませんが単品でのお値下げは致しかねます。 ・送料無料のため発送は１番お安い方法でさせていただきます。   赤 北欧 セットアップ 上下セット チェック スカート 花柄 刺繍 Gap ZARA プチバトー 組曲 ベベ Tシャツ パンツ ブラウス フラワー ストライプ レース 80cm 韓国子供服 春服 夏服 インスタグラム 重ね着 プチプラ フォーマル ポイント消費 姉妹コーデ 七分丈 五分丈 半袖 Tシャツ,＊新商品＊ 90cm リボン 袖フリル ワンピース&トップス ２点セット 黄色,ベビー・キッズ,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m90142283353_1.jpg?1522165107,送料込み,NOT_SOLD,ベビー服(女の子用) ~95cm,ワンピース,https://item.mercari.com/jp/m90142283353/,＊ 商品 ＊ 90cm リボン 袖 フリル ワンピース & トップス セット 黄色  ,新品 ！ 送料 無料 ！ 購入 OK ！ 通常 2090円 → 期間限定 1990円 季節 ピッタリ 長袖 トップス ワンピース 得 セット (*^^*) ヘビロテ 胸元 リボン 両サイド パール 女の子 ワンピース ボーダートップス 袖 フリル リボン ワンポイント 着回 抜群 伸縮性 肌触り 素材 色 サイズ 限定 売り切れ 了承 (>.<) サイズ 90cm トップス 着丈 36cm 身幅 24cm 袖丈 29cm ワンピース 丈 46.5cm 身幅 28cm 100cm ピンク 売り切れ トップス 着丈 38cm 身幅 27cm 袖丈 31.5cm ワンピース 丈 49.5cm 身幅 30cm ※ 海外 サイズ 日本 サイズ 手持ち 購入 お願い カラー ピンク イエロー 素材 綿 65% ポリエステル 35% ※ 写真 小物 飾り 質問 コメント (*^^*) まとめ買い 値引き 実施 → 合計 100円 引 → 合計 250円 引 → 合計 450円 引 にも ベビー服 キッズ ベビー ヘアバンド ベビー 雑貨 出品 是非 (*^^*) 購入 注意 ・ 海外 製品 日本製 縫製 ・ サイズ 誤差 ・ ご覧 環境 モニター 設定 色み 画像 ・ 商品 新品 未使用 検品 開封 袋 梱包 ・ 購入 返品 お断り ・ 単品 値下げ ・ 送料 無料 発送 方法 赤 北欧 セットアップ 上下セット チェック スカート 花柄 刺繍 Gap ZARA プチバトー 組曲 ベベ Tシャツ パンツ ブラウス フラワー ストライプ レース 80cm 韓国 子供服 春服 夏服 インスタグラム 重ね プチプラ ポイント 消費 姉妹 コー 七分 丈 五分 丈 半袖 Tシャツ  ,1990
897.0,,新品、未使用,ご覧いただきありがとうございます。 只今、断捨離中です。  母がフラダンスをしていたときに、買っていたもので、新品未使用品です。  フラダンスをされている方にぴったりだと思います。  自宅保管でしたので、神経質なかたはご遠慮ください。,❰３１日迄の値下げ❱Tシャツ,レディース,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m61725396742_1.jpg?1521813798,送料込み,NOT_SOLD,トップス,Tシャツ/カットソー(半袖/袖なし),https://item.mercari.com/jp/m61725396742/,❰ 値下げ ❱ Tシャツ  ,ご覧 いただき 只今 断捨離 母 フラダンス 新品 未使用 フラダンス ぴったり 自宅 保管 遠慮  ,2000
28192.0,ナイキ,目立った傷や汚れなし,NIKE 原宿抽選で当たりました！ 25.5cm US75  履いてくれるかた是非！ ある程度の値下げなら受けたまります！,AIR MORE UPTEMPO96,メンズ,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m96902303730_1.jpg?1522081495,着払い,NOT_SOLD,靴,スニーカー,https://item.mercari.com/jp/m96902303730/,AIR MORE UPTEMPO  ,NIKE 原宿 抽選 ！ 25.5cm US 是非 ！ 値下げ ！  ,33000
4097.0,ナイキ,やや傷や汚れあり,・サイズ 27.5  ・カラー グレー  ・素材 スウェード地  ・コレクション 不明  その他、ご質問ございましたらお気軽にお問い合わせ下さい。  コムデギャルソン ヨウジヤマモト ラッドミュージシャン ポールスミス マルジェラ シャリーフ ジョンローレンスサリバン イッセイミヤケケ アンダーカバー ディオール,ナイキ インターナショナリスト,メンズ,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m97148777450_1.jpg?1521856940,送料込み,NOT_SOLD,靴,スニーカー,https://item.mercari.com/jp/m97148777450/,ナイキ インター ナショナリスト  ,・ サイズ . カラー グレー ・ 素材 スウェード ・ コレクション 質問 問い合わせ コムデギャルソン ヨウジヤマモト ラッドミュージシャン ポールスミス マルジェラ シャリーフ ジョンローレンスサリバン イッセイミヤケケ アンダーカバー ディオール  ,4600
1476.0,ナイキ,目立った傷や汚れなし,着ないため出品します。,Tシャツ ナイキ 白金,メンズ,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m78789961157_1.jpg?1522131092,送料込み,NOT_SOLD,トップス,Tシャツ/カットソー(半袖/袖なし),https://item.mercari.com/jp/m78789961157/,Tシャツ ナイキ 白金  ,出品  ,2500
13368.0,がまかつ,やや傷や汚れあり,がまかつ(Gamakatsu) レインウェア ゴアテックス スーツGM3380  サイズ:LL  カラー:オレンジ  付属品:袋  数回の仕様ですが、綺麗な商品だと思いますが、2枚目の写真の部分に汚れがあります。  人気商品により現在在庫切れのレインウェアになります。 春のシーズンそして梅雨シーズンに向けていかがでしょうか？  #がまかつ #ゴアテックス レインウェア,ゴアテックス レインウェア 値下げ,スポーツ・レジャー,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m94626807888_1.jpg?1521609813,送料込み,NOT_SOLD,フィッシング,ウエア,https://item.mercari.com/jp/m94626807888/,ゴアテックス レインウェア 値下げ  ,がまかつ Gamakatsu レインウェア ゴアテックス スーツ GM サイズ : LL カラー : オレンジ 付属品 : 袋 仕様です 商品 2枚 写真 部分 汚れ 人気 商品 在庫切れ レインウェア 春 シーズン 梅雨 シーズン ？ # がまかつ # ゴアテックス レインウェア  ,19000
1750.0,ジル スチュアート,目立った傷や汚れなし,縦28×横24×マチ8㎝  used品 破れほつれありませんが使用感あります。 まだまだ使えると思います。 自宅保管につき、神経質な方はご遠慮ください。,♦ジルスチュアートトートバッグ,レディース,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m41278155287_1.jpg?1522165106,送料込み,NOT_SOLD,バッグ,トートバッグ,https://item.mercari.com/jp/m41278155287/,♦ ジルスチュアート トートバッグ  ,縦 × 横 × マチ ㎝ used 破れ ほつれ ありません 使用 自宅 保管 遠慮  ,800
765.0,,新品、未使用,"即購入可（■早い者勝ち■） 送料無料、追跡出来、安心な配送サービスです。 発送前しっかり確認、初期不良対応。 ーーーーーーーーーー 色々なスマホ用アクセサリーを出品しております、是非ご覧ください。 ーーーーーーーーーー ご覧頂き、ありがとうございます。 アイフォン充電器。 USB ライトニング ケーブル コネクター Lightning/USB Cable 充電 データ転送　対応 純正ACアダプターにて確認済み。 iOS最新バージョン対応 長さ:2メートル 充電＆同期 アップル社のiPhone8,8+iPhone7,7+、6・6plus・5・5C・5S・iPad mini・iPad（第4世代）・iPod touch(第5世代)でご利用出来ます。 ーーーーーーーーーー ご注意点 ★万が一7日経っても届かない場合、必ず評価前にご連絡してください、紛失の可能性が高いため調査や再発送など対応させていただきます。 受け取り完了後の対応はトラブル防止のため対応できません。 ※到着後動作チェックをしてからの受け取り通知をお願いします！受け取り通知後の対応はできません。 ※動作チェックの際に故障があった際は対応致します。",純正デザインiphone5//6/7使用 2m 充電ケーブルROSE,家電・スマホ・カメラ,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m79460085806_1.jpg?1522165106,送料込み,NOT_SOLD,スマートフォン/携帯電話,バッテリー/充電器,https://item.mercari.com/jp/m79460085806/,純正 デザイン iphone5 // / 使用 2m 充電 ケーブル ROSE  ,"購入 早い者勝ち 送料 無料 追跡 配送 サービス 発送 確認 初期不良 対応 ーーーーーーーーーー スマホ アクセサリー 出品 是非 ーーーーーーーーーー アイフォン 充電器 USB ライトニング ケーブル コネクター Light ning / USB Cable 充電 データ転送 対応 純正 ACアダプター 確認 iOS 最新 バージョン 対応 長さ : 充電 ＆ アップル社 iPhone8 , + iPhone7 , +、 plus ・ C ・ 5S ・ iPad mini ・ iPad 第4世代 ・ iPod touch 第5世代 利用 ーーーーーーーーーー 注意 万が一 7日 評価 連絡 紛失 可能性 調査 発送 対応 受け取り 完了 対応 トラブル 防止 対応 ※ 到着 動作 チェック 受け取り 通知 お願い ！ 受け取り 通知 対応 ※ 動作 チェック 故障 対応  ",300
3472.0,タケオ キクチ,目立った傷や汚れなし,ランク: S  SS: 未使用 S: かなり新しい(使用感少なめ) A: 普通(使用感あり) B: 随所に汚れあり  タケオキクチのダウンジャケットで、サイズはLサイズです。使用頻度はそんなに高くないので、状態は良いと思います。気になる点がございましたら、是非ご質問下さい。,タケオキクチ ダウンジャケット 千鳥格子柄,メンズ,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m38104257744_1.jpg?1522165106,送料込み,NOT_SOLD,ジャケット/アウター,ダウンジャケット,https://item.mercari.com/jp/m38104257744/,タケオキクチ ダウンジャケット 千鳥格子 柄  ,ランク : S SS : 未使用 S : かなり 使用 少なめ A : 使用 B : 随所 タケオキクチ ダウンジャケット サイズ L サイズ 使用 頻度 そんなに 状態 気 是非 質問  ,7700
2310.0,,新品、未使用,※完成品　クロスステッチ 女の子とクマ ※額なし  布サイズ：約縦24㎝×横21.5㎝ 額入れサイズ：約縦15㎝×横13㎝  こちらのデザインはかなり人気のようです(^_^)  素人作品であることをご理解いただける方のみ、ご購入をお願いします。  折り畳んでの発送を予定しております。,クロスステッチ　完成品,ハンドメイド,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m60025926915_1.jpg?1521275672,送料込み,NOT_SOLD,趣味/おもちゃ,クラフト/布製品,https://item.mercari.com/jp/m60025926915/,クロスステッチ 完成  ,※ 完成 クロスステッチ 女の子 クマ ※ 額 布 サイズ ： 縦 ㎝ × 横 . ㎝ 額 サイズ ： 縦 ㎝ × 横 ㎝ デザイン かなり 人気 (^_^) 素人 作品 理解 購入 お願い 発送 予定  ,2500
840.0,ブリーズ,やや傷や汚れあり,サイズ120cmですが、少々小さめタイトな作りです。 写真4枚目の様な左袖に二箇所シミがあります。 そのほかは目立つ汚れありません。使用感はあります。 USED、自宅保管の為気にされる方はご遠慮ください。  #apreslescours #BREEZE,apreslescours キャミレイヤード ロングシャツ 120,ベビー・キッズ,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m68014080447_1.jpg?1522165106,送料込み,NOT_SOLD,キッズ服(女の子用) 100cm~,トップス(Tシャツ/カットソー),https://item.mercari.com/jp/m68014080447/,apreslescours キャミレイヤード ロング シャツ  ,サイズ 120cm 作り 写真 4枚 左 袖 シミ そのほか 汚れ 使用 USED 自宅 保管 気 遠慮 # apreslescours # BREEZE  ,750
19624.0,グッチ,目立った傷や汚れなし,※他にも出品しています☆  ■ブランド名 GUCCI グッチ スカートスーツ  ■サイズ ⚪︎トップス 36 着丈 60センチ 肩幅 36.5センチ 身幅(脇下計測) 42センチ 袖丈 57センチ ⚪︎スカート 36 総丈 50センチ ウエスト 35センチ×2 （素人採寸なので多少の誤差はご了承下さい）  ■カラー 濃いグレー  ■素材 画像の素材タグにてご確認をお願い致します☆  ■状態 数回着用程度☆特に目立つキズや汚れはありません☆個人保管ですので完璧をお求めの方はお控えください☆  ■説明 とても素敵なカラー＆ ウール カシミヤスーツです☆ 着心地も良く、着用時のシルエットもとても奇麗です☆ これからの季節にぴったりだと思います☆ お探しだった方も多いと思います☆ 是非この機会に宜しくお願い致します☆,GUCCI☆スーツ セットアップ☆ウールスーツ☆ツイードスーツ☆カシミヤスーツ☆,レディース,https://static-mercari-jp-imgtr2.akamaized.net/thumb/photos/m67193664189_1.jpg?1520267354,送料込み,NOT_SOLD,スーツ/フォーマル/ドレス,スカートスーツ上下,https://item.mercari.com/jp/m67193664189/,GUCCI スーツ セットアップ ウール スーツ ツイード スーツ カシミヤ スーツ  ,※ にも 出品 ブランド名 GUCCI グッチ スカート スーツ サイズ ⚪ ︎ トップス 着丈 60センチ 肩幅 . 5センチ 身幅 脇下 計測 42センチ 袖丈 57センチ ⚪ ︎ スカート 丈 50センチ ウエスト 35センチ × 素人 採寸 誤差 了承 カラー グレー 素材 画像 素材 タグ 確認 お願い 状態 数回 着用 特に キズ 汚れ ありません 個人 保管 完璧 求め 説明 カラー ＆ ウール カシミヤ スーツ 着心地 着用 時のシルエット 季節 ぴったり 是非 機会 お願い  ,52900
